"person_id","gender","wave","race","race_label","age","n_dates","n_matches","match_rate","yes_rate_in","yes_rate_out","received_attr","received_sinc","received_intel","received_fun","received_amb","received_shar","received_like","received_prob_yes","received_met_before","pct_partner_black","pct_partner_white","pct_partner_latino","pct_partner_asian","pct_partner_native","pct_partner_other","pct_partner_race_missing","pct_samerace_partners","field_code","field","hometown","zipcode","income","career_code","career","id_in_wave","id_in_gender","condition","n_met_in_wave","undergrad_school","median_sat","tuition","imp_samerace","imp_samerelig","event_goal","date_freq","goout_freq","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","avg_int_corr","avg_partner_pref_attr","avg_partner_pref_sinc","avg_partner_pref_intel","avg_partner_pref_fun","avg_partner_pref_amb","avg_partner_pref_shar"
397,1,15,2,"European/Caucasian-American",24,18,3,0.166666666666667,0.333333333333333,0.722222222222222,5.72222222222222,7.72222222222222,7.44444444444444,5.5,7.3125,5.61538461538461,5.94444444444444,5.38888888888889,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,1,"law","new jersey","7675",NA,1,"lawyer",1,2,2,18,"george washington university",NA,26170,3,2,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,0.216666666666667,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
398,1,15,2,"European/Caucasian-American",29,18,6,0.333333333333333,0.666666666666667,0.388888888888889,7.11111111111111,7.33333333333333,7.47058823529412,8.35294117647059,7.07692307692308,6.6,7.16666666666667,6.19444444444444,1.94444444444444,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,8,"business (mba)","italy","9012",NA,7,"consultin \ management",2,4,2,18,"cagliari - italy",NA,NA,7,2,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,0.179444444444444,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
399,1,15,2,"European/Caucasian-American",29,18,1,0.0555555555555555,0.333333333333333,0.0555555555555555,6.9,6.8,7.4,6.5,7.625,6,6.1,6.2,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,8,"business","chicago","60611",48785,7,"consulting",3,6,2,18,"university of wisconsin-madison",NA,12900,1,1,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,0.382777777777778,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
400,1,15,2,"European/Caucasian-American",26,18,6,0.333333333333333,0.777777777777778,0.444444444444444,7.11111111111111,7.66666666666667,8.05555555555556,7.1764705882353,8.35294117647059,6.91666666666667,7.02777777777778,5.33333333333333,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,8,"business","italy","80136",NA,7,"entrepreneur",4,8,2,18,"bocconi university milan",NA,NA,7,7,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,0.302222222222222,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
401,1,15,2,"European/Caucasian-American",31,18,1,0.0555555555555555,0.5,0.0555555555555555,6.33333333333333,8.27777777777778,8.22222222222222,6.05882352941176,8,5.71428571428571,6.16666666666667,5.11111111111111,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,8,"business","germany","10025",NA,7,"consulting",5,10,2,18,"university of karlsruhe/germany",NA,NA,1,1,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,0.381111111111111,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
402,1,15,4,"Asian/Pacific Islander/Asian-American",29,18,1,0.0555555555555555,0.111111111111111,0.611111111111111,5.11111111111111,8.33333333333333,8.16666666666667,6.55555555555556,8.4375,5,5.33333333333333,4.72222222222222,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.111111111111111,2,"mathematics","korea",NA,NA,7,"financial mathematics-investment bank or hedge fund-derivatives quant analyst",6,12,2,18,"university of illinois/champaign",NA,13046,1,1,3,4,2,10,2,6,9,6,6,9,7,4,3,3,5,8,4,4,6,9,0.0255555555555556,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
403,1,15,2,"European/Caucasian-American",22,18,1,0.0555555555555555,0.166666666666667,0.611111111111111,4.88888888888889,8.16666666666667,8.05882352941176,6.05882352941176,7,4.69230769230769,5.33333333333333,5.35294117647059,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,5,"financial engineering","paris","78100",NA,7,"work in an investment bank",7,14,2,18,"supaero (france)",NA,NA,6,6,5,5,3,9,8,3,7,4,3,5,3,3,5,6,5,8,3,6,2,1,0.0655555555555555,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
404,1,15,2,"European/Caucasian-American",23,18,9,0.5,0.611111111111111,0.722222222222222,8.30555555555556,8.33333333333333,7.76470588235294,6.88888888888889,7.35714285714286,5.84615384615385,6.72222222222222,5.9375,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,5,"financial engineering","france","78230",NA,7,"investment banking",8,16,2,18,"ecole polytechnique (france)",NA,NA,1,4,2,5,2,10,5,8,10,8,8,9,7,9,8,4,5,8,7,8,6,3,0.102777777777778,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
405,1,15,1,"Black/African American",30,18,0,0,0.277777777777778,0.222222222222222,5.38888888888889,8.33333333333333,8.38888888888889,6.72222222222222,8.29411764705882,6.21428571428571,5.72222222222222,4.94444444444444,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.0555555555555555,13,"international affairs","new york city","10021",55080,9,"diplomat / int'l civil servant",9,18,2,18,"university of vermont",1130,20100,1,1,4,5,5,6,1,6,9,8,9,2,6,8,8,6,10,9,7,9,9,5,0.417777777777778,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
406,1,15,4,"Asian/Pacific Islander/Asian-American",27,18,5,0.277777777777778,0.333333333333333,0.777777777777778,5.77777777777778,7.38888888888889,8.05882352941176,7.94117647058824,8,6.28125,6.38888888888889,5.38888888888889,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.111111111111111,8,"business","minneapolis","400051",NA,7,"finance",10,20,2,18,"univ. of bombay",NA,NA,1,1,1,6,2,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,0.311111111111111,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
407,1,15,2,"European/Caucasian-American",24,18,2,0.111111111111111,0.722222222222222,0.222222222222222,7.11111111111111,8.77777777777778,8.11111111111111,6.88888888888889,7.4375,7.53333333333333,7.11111111111111,6,1.83333333333333,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,14,"film","new jersey","7901",NA,6,"screenwriter",11,22,2,18,"georgetown university",1400,25425,1,1,3,4,2,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,0.547777777777778,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
408,1,15,3,"Latino/Hispanic American",24,18,5,0.277777777777778,0.5,0.444444444444444,6.72222222222222,7.05555555555556,6.88888888888889,7,7.22222222222222,6.42857142857143,6.16666666666667,5.5,1.94444444444444,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0,13,"international affairs","nyc","0",NA,9,"diplomat/business",12,24,2,18,"gw",NA,26170,1,1,2,7,1,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,0.244444444444444,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
409,1,15,2,"European/Caucasian-American",23,18,5,0.277777777777778,0.611111111111111,0.277777777777778,6.83333333333333,8.41176470588235,7.9375,7.35294117647059,7.38461538461539,6.93333333333333,6.61111111111111,6.05555555555556,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,5,"biomedical engineering","france",NA,NA,2,"research - teaching",13,26,2,18,"ecole polytechnique",NA,NA,5,5,2,6,3,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,0.208888888888889,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
410,1,15,2,"European/Caucasian-American",27,18,3,0.166666666666667,0.722222222222222,0.222222222222222,7.22222222222222,8.05555555555556,8.11111111111111,7.64705882352941,7.42857142857143,6.92857142857143,7.05555555555556,6.05555555555556,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,8,"business","austin, tx","10021",55080,7,"business",14,28,2,18,"cornell university",1360,26062,8,8,1,5,1,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,-0.258333333333333,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
411,1,15,2,"European/Caucasian-American",34,18,1,0.0555555555555555,0.5,0.222222222222222,7.02777777777778,7.77777777777778,8,7.83333333333333,8.26666666666667,6.78571428571429,6.61111111111111,5.55555555555556,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,8,"finance","washington dc","20817",80006,7,"m&a advisory",15,30,2,18,"the american university",1206,22481,8,2,3,4,1,7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,0.354444444444444,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
412,1,15,2,"European/Caucasian-American",27,18,4,0.222222222222222,0.333333333333333,0.5,5.72222222222222,7.44444444444444,7.61111111111111,6.70588235294118,7.5,5.58333333333333,6.05555555555556,5.5,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,8,"business","new jersey","7032",NA,7,"millionaire",16,32,2,18,NA,NA,NA,1,1,1,5,2,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,-0.0616666666666667,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
413,1,15,2,"European/Caucasian-American",26,18,1,0.0555555555555555,0.611111111111111,0.0555555555555555,6.88888888888889,8.05555555555556,7.94444444444444,7,7.6,6.30769230769231,7.11111111111111,5.33333333333333,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,8,"business","woburn, ma","1801",NA,8,"real estate",17,34,2,18,"harvard",1400,26019,5,3,1,NA,2,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0,0.185,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
414,1,15,2,"European/Caucasian-American",29,18,8,0.444444444444444,0.444444444444444,1,6.47058823529412,7.47058823529412,7.8125,6.05882352941176,7.8235294117647,4.92857142857143,5.76470588235294,4.52941176470588,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,8,"business","new jersey","10021",55080,7,"business",18,36,2,18,"princeton",1460,27230,2,10,6,1,1,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,-0.223888888888889,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
415,1,15,2,"European/Caucasian-American",31,18,1,0.0555555555555555,0.0555555555555555,1,3.9375,4.5625,4.875,3.875,5.1875,2.25,2.9375,4.26666666666667,2,0.0555555555555556,0.833333333333333,0,0.111111111111111,0,0,0,0.833333333333333,8,"mba","atlanta, ga","30066",52318,7,"trader",19,37,2,18,"ga tech",1331,12350,3,1,1,4,2,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,0.480555555555556,19.3333333333333,17.7222222222222,20.7777777777778,17.3888888888889,12.0555555555556,12.7222222222222
416,0,16,3,"Latino/Hispanic American",25,8,6,0.75,0.875,0.75,7.25,7.625,7.625,7.625,7.5,6.85714285714286,7.625,6.625,2,0,0.75,0,0.25,0,0,0,0,3,"psychology","miami","33156",62844,3,"clinical psychologist",1,1,1,8,"harvard",1400,26019,3,3,6,4,1,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3,0.38625,31.625,16.625,20.875,14.25,10.875,8.25
417,0,16,2,"European/Caucasian-American",29,8,1,0.125,0.125,0.375,5.25,8,7.375,6,6.375,5.85714285714286,6.125,6.25,2,0,0.75,0,0.25,0,0,0,0.75,3,"psychology","greece/germany",NA,NA,3,"clinical psychologist",2,3,1,8,"university of heidelberg",NA,NA,1,1,1,5,3,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,0.3325,31.625,16.625,20.875,14.25,10.875,8.25
418,0,16,4,"Asian/Pacific Islander/Asian-American",25,8,0,0,0.625,0,6.75,7.875,8.125,7.25,7.28571428571429,6.14285714285714,7.5625,6.1875,2,0,0.75,0,0.25,0,0,0,0.25,1,"law","new york","11040",52586,1,"lawyer",3,5,1,8,"cornell university",1360,26062,7,3,6,7,2,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,0.24125,31.625,16.625,20.875,14.25,10.875,8.25
419,0,16,2,"European/Caucasian-American",28,8,1,0.125,0.125,0.5,6.28571428571429,8.28571428571429,8.14285714285714,6.28571428571429,7.42857142857143,6.71428571428571,6,5.42857142857143,2,0,0.75,0,0.25,0,0,0,0.75,11,"social work","colorado","80220",29236,11,"social work policy",4,7,1,8,"bennington college",1191,25000,0,1,4,2,1,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7,0.3,31.625,16.625,20.875,14.25,10.875,8.25
420,0,16,2,"European/Caucasian-American",22,8,2,0.25,0.875,0.25,7.5,7.625,7.875,7.75,7.125,6.625,7.3125,6.5,2,0,0.75,0,0.25,0,0,0,0.75,11,"social work","indiana","47920",31486,11,"social worker",5,9,1,8,"notre dame",1360,24497,1,1,5,4,2,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4,0.4,31.625,16.625,20.875,14.25,10.875,8.25
421,0,16,4,"Asian/Pacific Islander/Asian-American",25,8,2,0.25,0.5,0.5,6.875,6.875,7,6.125,6.14285714285714,5.375,6.25,5.375,2,0,0.75,0,0.25,0,0,0,0.25,11,"social work","california","91011",78704,11,"social worker",6,11,1,8,"csun",914,9790,5,5,1,4,3,1,1,1,8,5,5,1,5,5,5,8,10,10,5,10,10,5,0.05125,31.625,16.625,20.875,14.25,10.875,8.25
422,1,16,2,"European/Caucasian-American",26,6,4,0.666666666666667,0.833333333333333,0.833333333333333,6.5,8,7.5,7.33333333333333,7.83333333333333,5.83333333333333,6.83333333333333,6.5,2,0,0.5,0.166666666666667,0.333333333333333,0,0,0,0.5,8,"fundraising management","florida","33021",31632,7,"fundraising for non-profits",1,2,1,6,"yeshiva university",NA,14600,6,7,2,4,2,7,2,8,9,9,9,10,2,4,7,5,9,8,6,6,7,9,0.478333333333333,14.1666666666667,19.1666666666667,26.6666666666667,14.1666666666667,9.16666666666667,16.6666666666667
423,1,16,2,"European/Caucasian-American",30,6,2,0.333333333333333,0.333333333333333,0.5,6.16666666666667,7.33333333333333,7.33333333333333,5.83333333333333,7.16666666666667,4.2,5.6,5,2,0,0.5,0.166666666666667,0.333333333333333,0,0,0,0.5,8,"business","canada",NA,NA,7,"money management",2,4,1,6,"yale",1450,26100,1,1,2,4,1,9,2,9,8,7,7,7,6,5,9,5,5,8,7,5,5,4,0.3,14.1666666666667,19.1666666666667,26.6666666666667,14.1666666666667,9.16666666666667,16.6666666666667
424,1,16,4,"Asian/Pacific Islander/Asian-American",24,6,2,0.333333333333333,0.5,0.666666666666667,5.16666666666667,8,7.83333333333333,6,6.83333333333333,5.4,5.83333333333333,6.33333333333333,2,0,0.5,0.166666666666667,0.333333333333333,0,0,0,0.333333333333333,5,"biomedical engineering","tn","0",NA,2,"research",3,6,1,6,"bombay, india",NA,NA,4,4,2,6,3,7,7,7,7,5,5,6,7,5,5,7,5,8,5,7,8,5,-0.171666666666667,14.1666666666667,19.1666666666667,26.6666666666667,14.1666666666667,9.16666666666667,16.6666666666667
425,1,16,2,"European/Caucasian-American",28,6,0,0,0,0.666666666666667,3.41666666666667,6.33333333333333,7.41666666666667,4.16666666666667,7.83333333333333,4.2,5,6,2,0,0.5,0.166666666666667,0.333333333333333,0,0,0,0.5,8,"business (finance & marketing)","new york, ny","20854",106663,7,"general management",4,8,1,6,"cornell university",1360,26062,3,7,2,4,2,7,8,8,8,7,6,5,2,7,5,5,6,7,5,7,2,2,0.115,14.1666666666667,19.1666666666667,26.6666666666667,14.1666666666667,9.16666666666667,16.6666666666667
426,1,16,2,"European/Caucasian-American",24,6,1,0.166666666666667,0.166666666666667,0.333333333333333,3.5,4.16666666666667,6.66666666666667,4.83333333333333,7.83333333333333,3.5,3.83333333333333,3.5,2,0,0.5,0.166666666666667,0.333333333333333,0,0,0,0.5,8,"mba","new jersey","7410",NA,13,"lobbyist",5,10,1,6,"john hopkins",1410,26720,4,7,2,2,1,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2,0.395,14.1666666666667,19.1666666666667,26.6666666666667,14.1666666666667,9.16666666666667,16.6666666666667
427,1,16,2,"European/Caucasian-American",28,6,0,0,0.166666666666667,0,5.66666666666667,7.33333333333333,7,4.83333333333333,6.33333333333333,4.66666666666667,4.83333333333333,5.16666666666667,2,0,0.5,0.166666666666667,0.333333333333333,0,0,0,0.5,13,"international affairs","california","90272",84043,15,"energy",6,12,1,6,"ucsb",1200,14915,1,1,1,7,3,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10,0.265,14.1666666666667,19.1666666666667,26.6666666666667,14.1666666666667,9.16666666666667,16.6666666666667
428,1,16,4,"Asian/Pacific Islander/Asian-American",27,6,2,0.333333333333333,0.666666666666667,0.666666666666667,6,7.5,8.33333333333333,6.83333333333333,8.66666666666667,6.66666666666667,7,6.5,2,0,0.5,0.166666666666667,0.333333333333333,0,0,0,0.333333333333333,8,"mba","new york","11432",35224,7,"management consulting",7,13,1,6,"university of chicago",NA,26775,8,8,3,2,1,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3,0.478333333333333,14.1666666666667,19.1666666666667,26.6666666666667,14.1666666666667,9.16666666666667,16.6666666666667
429,1,16,2,"European/Caucasian-American",27,6,1,0.166666666666667,0.5,0.5,6.83333333333333,6.66666666666667,6.83333333333333,5.83333333333333,7.83333333333333,4,5.83333333333333,6.16666666666667,2,0,0.5,0.166666666666667,0.333333333333333,0,0,0,0.5,8,"business","pittsburgh, pa","15146",36381,7,"investment management",8,14,1,6,"duquesne university",1080,17478,1,1,2,2,2,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6,0.421666666666667,14.1666666666667,19.1666666666667,26.6666666666667,14.1666666666667,9.16666666666667,16.6666666666667
430,0,17,4,"Asian/Pacific Islander/Asian-American",22,14,0,0,0.642857142857143,0,6.14285714285714,7.07142857142857,6.5,5.92857142857143,5.64285714285714,4.92307692307692,6.28571428571429,5.57142857142857,2,0,0.5,0.142857142857143,0.285714285714286,0,0.0714285714285714,0,0.285714285714286,9,"elementary education - preservice","california","94539",65498,2,"elementary school teacher",1,1,2,14,"uc irvine",NA,15260,3,10,1,6,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,0.148571428571429,35,17.4285714285714,16.7142857142857,20.1428571428571,3,7.71428571428571
431,0,17,4,"Asian/Pacific Islander/Asian-American",27,14,2,0.142857142857143,0.5,0.214285714285714,5.78571428571429,5.78571428571429,6.42857142857143,4.5,7.14285714285714,4.21428571428571,5.07142857142857,4.07142857142857,2,0,0.5,0.142857142857143,0.285714285714286,0,0.0714285714285714,0,0.285714285714286,9,"education leadership - public school administration","southern california","92843",NA,7,"public school principal",2,3,2,14,"cal state univ., long beach",NA,8100,5,8,2,7,3,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,0.0514285714285714,35,17.4285714285714,16.7142857142857,20.1428571428571,3,7.71428571428571
432,0,17,2,"European/Caucasian-American",28,14,6,0.428571428571429,0.5,0.928571428571429,6.57142857142857,7.78571428571429,7.5,6.5,5.78571428571429,5.53846153846154,6.5,5.78571428571429,2,0,0.5,0.142857142857143,0.285714285714286,0,0.0714285714285714,0,0.5,11,"social work","hastings-on-hudson, ny","10706",60000,11,"social worker",3,5,2,14,"oberlin college",1340,26580,1,1,4,6,3,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,0.172142857142857,35,17.4285714285714,16.7142857142857,20.1428571428571,3,7.71428571428571
433,0,17,6,"Other",30,14,2,0.142857142857143,0.428571428571429,0.214285714285714,5.14285714285714,6.92857142857143,6.78571428571429,6.71428571428571,5.92857142857143,5.07142857142857,5.64285714285714,5.07142857142857,2.38461538461538,0,0.5,0.142857142857143,0.285714285714286,0,0.0714285714285714,0,0.0714285714285714,15,"mfa writing","northern california","93257",22669,6,"writer",4,7,2,14,"saint mary's college of california",1090,19525,3,3,2,6,3,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,0.221428571428571,35,17.4285714285714,16.7142857142857,20.1428571428571,3,7.71428571428571
434,0,17,2,"European/Caucasian-American",27,14,1,0.0714285714285714,0.785714285714286,0.0714285714285714,7.14285714285714,7.42857142857143,7.07142857142857,6.35714285714286,5.64285714285714,5.23076923076923,6.5,5.21428571428571,1.76923076923077,0,0.5,0.142857142857143,0.285714285714286,0,0.0714285714285714,0,0.5,11,"international affairs","maryland","20816",81266,15,"trade specialist",5,9,2,14,"bucknell university",1290,25335,2,2,1,4,2,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,0.0678571428571429,35,17.4285714285714,16.7142857142857,20.1428571428571,3,7.71428571428571
